ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
94	4	1	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
95	1	2	2	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
96	6	1	1	0.000000	17.333333	17.333333	0.000000	0.000000	0	0	0
97	1	2	4	0.000000	70.000000	70.000000	0.000000	0.000000	0	0	0
98	1	2	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
99	2	2	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
100	9	1	1	0.000000	22.555556	21.888889	0.000000	0.000000	0	0	0
101	1	2	2	0.000000	38.000000	38.000000	0.000000	0.000000	0	0	0
102	6	1	1	0.000000	21.166667	21.166667	0.000000	0.000000	0	0	0
103	1	2	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
104	1	2	1	0.000000	22.000000	21.000000	0.000000	0.000000	0	0	0
105	1	2	2	0.000000	21.000000	20.000000	0.000000	0.000000	0	0	0
106	3	1	1	0.000000	23.333333	22.333333	0.000000	0.000000	0	0	0
107	1	2	2	0.000000	41.000000	40.000000	0.000000	0.000000	0	0	0
108	1	3	4	0.000000	57.000000	41.000000	0.000000	0.000000	0	0	0
109	1	4	3	0.000000	72.000000	41.000000	0.000000	0.000000	0	0	0
110	1	3	1	0.000000	58.000000	58.000000	0.000000	0.000000	0	0	0
111	1	4	4	0.000000	54.000000	54.000000	0.000000	0.000000	0	0	0
112	1	3	3	0.000000	68.000000	68.000000	0.000000	0.000000	0	0	0
113	1	2	1	0.000000	46.000000	46.000000	0.000000	0.000000	0	0	0
114	1	1	1	0.000000	29.000000	29.000000	0.000000	0.000000	0	0	0
115	1	2	2	0.000000	30.000000	30.000000	0.000000	0.000000	0	0	0
116	1	3	3	0.000000	49.000000	49.000000	0.000000	0.000000	0	0	0
117	1	2	2	0.000000	30.000000	30.000000	0.000000	0.000000	0	0	0
118	1	2	1	0.000000	29.000000	29.000000	0.000000	0.000000	0	0	0
119	1	2	3	0.000000	36.000000	36.000000	0.000000	0.000000	0	0	0
120	1	3	3	0.000000	70.000000	70.000000	0.000000	0.000000	0	0	0
121	1	1	1	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
122	1	2	2	0.000000	54.000000	45.000000	0.000000	0.000000	0	0	0
123	1	1	1	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
124	1	2	2	0.000000	29.000000	29.000000	0.000000	0.000000	0	0	0
125	1	1	2	0.000000	46.000000	46.000000	0.000000	0.000000	0	0	0
126	1	3	10	0.000000	76.000000	53.000000	0.000000	0.000000	0	0	0
127	0	4	28	Inf	Inf	Inf	Inf	Inf	0	0	0
128	1	2	4	0.000000	132.000000	74.000000	0.000000	0.000000	0	0	0
129	1	4	2	0.000000	59.000000	59.000000	0.000000	0.000000	0	0	0
130	1	3	2	0.000000	72.000000	72.000000	0.000000	0.000000	0	0	0
131	1	2	2	0.000000	30.000000	30.000000	0.000000	0.000000	0	0	0
132	1	2	2	0.000000	44.000000	44.000000	0.000000	0.000000	0	0	0
133	1	2	3	0.000000	55.000000	55.000000	0.000000	0.000000	0	0	0
134	1	2	2	0.000000	46.000000	46.000000	0.000000	0.000000	0	0	0
135	5	1	1	0.000000	29.600000	29.600000	0.000000	0.000000	0	0	0
136	2	2	2	0.000000	31.000000	31.000000	0.000000	0.000000	0	0	0
137	4	1	1	0.000000	31.250000	31.250000	0.000000	0.000000	0	0	0
138	1	2	2	0.000000	49.000000	49.000000	0.000000	0.000000	0	0	0
139	7	2	1	0.000000	29.714286	29.714286	0.000000	0.000000	0	0	0
140	1	2	2	0.000000	30.000000	30.000000	0.000000	0.000000	0	0	0
141	1	1	1	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
142	1	2	2	0.000000	51.000000	51.000000	0.000000	0.000000	0	0	0
143	1	1	1	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
144	1	2	2	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
145	1	1	1	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
146	1	2	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
147	1	3	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
148	1	2	1	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
149	5	1	1	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
150	1	1	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
151	2	2	2	0.000000	31.000000	31.000000	0.000000	0.000000	0	0	0
152	1	1	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
153	1	3	2	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
154	2	2	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
155	1	1	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
156	1	2	2	0.000000	38.000000	38.000000	0.000000	0.000000	0	0	0
157	1	1	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
158	1	2	3	0.000000	43.000000	43.000000	0.000000	0.000000	0	0	0
159	1	2	2	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
160	2	2	2	0.000000	46.000000	46.000000	0.000000	0.000000	0	0	0
161	1	1	3	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
162	1	2	2	0.000000	51.000000	51.000000	0.000000	0.000000	0	0	0
163	1	3	3	0.000000	30.000000	30.000000	0.000000	0.000000	0	0	0
164	1	4	4	0.000000	69.000000	69.000000	0.000000	0.000000	0	0	0
165	1	2	2	0.000000	43.000000	43.000000	0.000000	0.000000	0	0	0
166	1	1	1	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
167	1	2	2	0.000000	61.000000	40.000000	0.000000	0.000000	0	0	0
168	1	2	2	0.000000	82.000000	82.000000	0.000000	0.000000	0	0	0
169	1	3	1	0.000000	56.000000	56.000000	0.000000	0.000000	0	0	0
170	1	2	1	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
171	2	1	2	0.000000	22.500000	22.500000	0.000000	0.000000	0	0	0
172	1	2	2	0.000000	40.000000	37.000000	0.000000	0.000000	0	0	0
173	1	2	2	0.000000	56.000000	56.000000	0.000000	0.000000	0	0	0
174	1	1	1	0.000000	35.000000	24.000000	0.000000	0.000000	0	0	0
175	1	3	4	0.000000	58.000000	25.000000	0.000000	0.000000	0	0	0
176	1	4	2	0.000000	56.000000	26.000000	0.000000	0.000000	0	0	0
177	1	3	3	0.000000	66.000000	45.000000	0.000000	0.000000	0	0	0
178	3	1	2	0.000000	27.000000	26.333333	0.000000	0.000000	0	0	0
179	1	2	4	0.000000	41.000000	27.000000	0.000000	0.000000	0	0	0
180	1	3	3	0.000000	85.000000	44.000000	0.000000	0.000000	0	0	0
181	1	3	2	0.000000	64.000000	33.000000	0.000000	0.000000	0	0	0
182	1	2	2	0.000000	33.000000	33.000000	0.000000	0.000000	0	0	0
183	1	2	2	0.000000	51.000000	51.000000	0.000000	0.000000	0	0	0
184	1	4	4	0.000000	117.000000	79.000000	0.000000	0.000000	0	0	0
185	1	3	4	0.000000	156.000000	77.000000	0.000000	0.000000	0	0	0
186	1	6	6	0.000000	175.000000	60.000000	0.000000	0.000000	0	0	0
187	1	2	2	0.000000	54.000000	54.000000	0.000000	0.000000	0	0	0
188	1	2	1	0.000000	51.000000	51.000000	0.000000	0.000000	0	0	0
189	1	1	2	0.000000	36.000000	36.000000	0.000000	0.000000	0	0	0
190	1	2	2	0.000000	37.000000	37.000000	0.000000	0.000000	0	0	0
191	1	1	1	0.000000	36.000000	36.000000	0.000000	0.000000	0	0	0
192	2	1	2	0.000000	36.500000	36.500000	0.000000	0.000000	0	0	0
193	1	2	2	0.000000	53.000000	53.000000	0.000000	0.000000	0	0	0
194	2	1	1	0.000000	36.000000	36.000000	0.000000	0.000000	0	0	0
195	1	2	2	0.000000	48.000000	48.000000	0.000000	0.000000	0	0	0
196	4	1	1	0.000000	33.500000	33.500000	0.000000	0.000000	0	0	0
197	1	2	1	0.000000	57.000000	56.000000	0.000000	0.000000	0	0	0
198	3	2	1	0.000000	31.000000	31.000000	0.000000	0.000000	0	0	0
199	4	1	1	0.000000	30.000000	29.250000	0.000000	0.000000	0	0	0
200	1	4	2	0.000000	73.000000	72.000000	0.000000	0.000000	0	0	0
201	1	3	1	0.000000	66.000000	65.000000	0.000000	0.000000	0	0	0
202	2	1	1	0.000000	29.500000	28.500000	0.000000	0.000000	0	0	0
203	1	2	2	0.000000	30.000000	29.000000	0.000000	0.000000	0	0	0
204	1	2	2	0.000000	30.000000	29.000000	0.000000	0.000000	0	0	0
205	1	2	2	0.000000	37.000000	37.000000	0.000000	0.000000	0	0	0
206	12	1	1	0.000000	16.333333	16.333333	0.000000	0.000000	0	0	0
207	1	2	2	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
208	1	3	3	0.000000	38.000000	38.000000	0.000000	0.000000	0	0	0
209	0	11	3	Inf	Inf	Inf	Inf	Inf	0	0	0
210	1	3	4	0.000000	89.000000	73.000000	0.000000	0.000000	0	0	0
211	1	3	2	0.000000	33.000000	33.000000	0.000000	0.000000	0	0	0
212	1	3	3	0.000000	36.000000	36.000000	0.000000	0.000000	0	0	0
213	1	3	3	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
214	1	3	2	0.000000	44.000000	44.000000	0.000000	0.000000	0	0	0
215	2	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
216	1	2	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
217	1	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
218	1	3	2	0.000000	38.000000	38.000000	0.000000	0.000000	0	0	0
219	1	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
220	1	2	2	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
221	1	1	1	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
222	1	2	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
223	1	1	1	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
224	4	1	2	0.000000	16.250000	16.250000	0.000000	0.000000	0	0	0
225	2	2	2	0.000000	29.500000	29.500000	0.000000	0.000000	0	0	0
226	2	1	1	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
227	1	3	3	0.000000	37.000000	37.000000	0.000000	0.000000	0	0	0
228	0	13	14	Inf	Inf	Inf	Inf	Inf	0	0	0
229	1	2	1	0.000000	37.000000	37.000000	0.000000	0.000000	0	0	0
230	1	2	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
231	1	1	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
232	1	2	2	0.000000	59.000000	59.000000	0.000000	0.000000	0	0	0
233	1	2	1	0.000000	32.000000	32.000000	0.000000	0.000000	0	0	0
234	1	1	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
235	1	2	3	0.000000	58.000000	41.000000	0.000000	0.000000	0	0	0
236	1	1	2	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
237	1	4	3	0.000000	60.000000	51.000000	0.000000	0.000000	0	0	0
238	1	1	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
239	1	1	2	0.000000	43.000000	43.000000	0.000000	0.000000	0	0	0
240	1	2	2	0.000000	51.000000	51.000000	0.000000	0.000000	0	0	0
241	3	1	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
242	4	1	2	0.000000	17.500000	17.500000	0.000000	0.000000	0	0	0
243	1	3	4	0.000000	55.000000	55.000000	0.000000	0.000000	0	0	0
244	1	2	2	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
245	1	3	4	0.000000	42.000000	42.000000	0.000000	0.000000	0	0	0
246	1	2	1	0.000000	36.000000	36.000000	0.000000	0.000000	0	0	0
247	1	3	2	0.000000	32.000000	32.000000	0.000000	0.000000	0	0	0
248	1	1	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
249	1	2	2	0.000000	39.000000	39.000000	0.000000	0.000000	0	0	0
250	1	2	3	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
251	1	4	3	0.000000	68.000000	39.000000	0.000000	0.000000	0	0	0
252	1	3	4	0.000000	60.000000	34.000000	0.000000	0.000000	0	0	0
253	1	3	3	0.000000	34.000000	34.000000	0.000000	0.000000	0	0	0
254	1	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
255	1	2	2	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
256	2	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
257	1	2	2	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
258	1	3	3	0.000000	55.000000	55.000000	0.000000	0.000000	0	0	0
259	1	2	1	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
260	1	2	2	0.000000	60.000000	34.000000	0.000000	0.000000	0	0	0
261	1	2	2	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
262	1	1	1	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
263	2	2	2	0.000000	29.500000	29.500000	0.000000	0.000000	0	0	0
264	1	1	1	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
265	1	3	3	0.000000	43.000000	43.000000	0.000000	0.000000	0	0	0
266	2	1	1	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
267	1	5	4	0.000000	156.000000	41.000000	0.000000	0.000000	0	0	0
268	1	1	1	0.000000	57.000000	25.000000	0.000000	0.000000	0	0	0
269	1	3	3	0.000000	60.000000	26.000000	0.000000	0.000000	0	0	0
270	1	2	3	0.000000	78.000000	25.000000	0.000000	0.000000	0	0	0
271	1	3	1	0.000000	30.000000	30.000000	0.000000	0.000000	0	0	0
272	1	3	3	0.000000	49.000000	49.000000	0.000000	0.000000	0	0	0
273	1	2	4	0.000000	60.000000	60.000000	0.000000	0.000000	0	0	0
274	1	2	3	0.000000	39.000000	39.000000	0.000000	0.000000	0	0	0
275	1	4	3	0.000000	75.000000	75.000000	0.000000	0.000000	0	0	0
276	1	4	4	0.000000	92.000000	92.000000	0.000000	0.000000	0	0	0
277	1	3	3	0.000000	30.000000	30.000000	0.000000	0.000000	0	0	0
278	1	3	2	0.000000	29.000000	29.000000	0.000000	0.000000	0	0	0
279	1	1	1	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
280	1	2	2	0.000000	42.000000	42.000000	0.000000	0.000000	0	0	0
281	1	2	2	0.000000	55.000000	55.000000	0.000000	0.000000	0	0	0
282	1	2	2	0.000000	50.000000	50.000000	0.000000	0.000000	0	0	0
283	1	3	1	0.000000	49.000000	49.000000	0.000000	0.000000	0	0	0
284	2	2	2	0.000000	42.500000	42.500000	0.000000	0.000000	0	0	0
285	1	7	15	0.000000	416.000000	100.000000	0.000000	0.000000	0	0	0
286	1	2	2	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
287	1	2	3	0.000000	41.000000	41.000000	0.000000	0.000000	0	0	0
288	1	1	1	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
289	1	3	5	0.000000	76.000000	48.000000	0.000000	0.000000	0	0	0
290	1	4	3	0.000000	92.000000	49.000000	0.000000	0.000000	0	0	0
291	1	2	3	0.000000	69.000000	69.000000	0.000000	0.000000	0	0	0
292	1	2	2	0.000000	58.000000	58.000000	0.000000	0.000000	0	0	0
293	1	1	1	0.000000	37.000000	24.000000	0.000000	0.000000	0	0	0
294	1	2	3	0.000000	41.000000	26.000000	0.000000	0.000000	0	0	0
295	1	4	2	0.000000	55.000000	25.000000	0.000000	0.000000	0	0	0
296	1	6	7	0.000000	377.000000	45.000000	0.000000	0.000000	0	0	0
297	1	2	2	0.000000	37.000000	37.000000	0.000000	0.000000	0	0	0
298	1	1	1	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
299	1	3	2	0.000000	50.000000	50.000000	0.000000	0.000000	0	0	0
300	1	2	2	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
301	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
302	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
303	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
304	1	3	3	0.000000	38.000000	38.000000	0.000000	0.000000	0	0	0
305	1	4	3	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
306	1	2	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
307	1	2	3	0.000000	65.000000	65.000000	0.000000	0.000000	0	0	0
308	1	2	2	0.000000	32.000000	32.000000	0.000000	0.000000	0	0	0
309	1	2	2	0.000000	32.000000	32.000000	0.000000	0.000000	0	0	0
310	2	2	2	0.000000	30.000000	30.000000	0.000000	0.000000	0	0	0
311	1	2	1	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
312	1	1	2	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
313	1	3	2	0.000000	31.000000	31.000000	0.000000	0.000000	0	0	0
314	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
315	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
316	1	2	2	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
317	1	1	1	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
318	1	2	2	0.000000	43.000000	43.000000	0.000000	0.000000	0	0	0
319	3	2	1	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
320	1	3	3	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
321	1	2	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
322	1	3	2	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
323	5	1	2	0.000000	1.200000	1.200000	0.000000	0.000000	0	0	0
324	2	2	2	0.000000	31.500000	31.500000	0.000000	0.000000	0	0	0
325	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
326	1	3	4	0.000000	40.000000	40.000000	0.000000	0.000000	0	0	0
327	1	3	3	0.000000	33.000000	33.000000	0.000000	0.000000	0	0	0
328	1	2	2	0.000000	40.000000	40.000000	0.000000	0.000000	0	0	0
329	1	2	1	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
330	1	1	1	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
331	0	4	5	Inf	Inf	Inf	Inf	Inf	0	0	0
332	1	3	1	0.000000	59.000000	21.000000	0.000000	0.000000	0	0	0
333	2	2	1	0.000000	31.000000	26.000000	0.000000	0.000000	0	0	0
334	4	2	1	0.000000	22.750000	22.750000	0.000000	0.000000	0	0	0
335	6	1	1	0.000000	21.166667	21.166667	0.000000	0.000000	0	0	0
336	1	2	2	0.000000	35.000000	35.000000	0.000000	0.000000	0	0	0
337	2	2	1	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
338	1	1	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
339	1	2	2	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
340	3	2	1	0.000000	16.666667	16.666667	0.000000	0.000000	0	0	0
341	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
342	1	2	2	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
343	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
344	1	2	3	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
345	1	2	2	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
346	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
347	2	1	2	0.000000	18.500000	18.500000	0.000000	0.000000	0	0	0
348	1	1	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
349	1	3	3	0.000000	38.000000	22.000000	0.000000	0.000000	0	0	0
350	2	1	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
351	2	2	2	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
352	4	1	1	0.000000	17.250000	17.250000	0.000000	0.000000	0	0	0
353	1	4	3	0.000000	54.000000	46.000000	0.000000	0.000000	0	0	0
354	1	2	3	0.000000	46.000000	37.000000	0.000000	0.000000	0	0	0
355	1	2	1	0.000000	27.000000	19.000000	0.000000	0.000000	0	0	0
356	1	2	2	0.000000	26.000000	18.000000	0.000000	0.000000	0	0	0
