ID	lgth	out	in	long_cov	short1_cov	short1_Ocov	short2_cov	short2_Ocov	long_nb	short1_nb	short2_nb
1803	1	2	2	0.000000	33.000000	31.000000	0.000000	0.000000	0	0	0
1804	5	2	1	0.000000	26.400000	24.600000	0.000000	0.000000	0	0	0
1805	4	1	1	0.000000	26.500000	25.000000	0.000000	0.000000	0	0	0
1806	3	1	1	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
1807	1	1	1	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
1808	1	3	3	0.000000	48.000000	45.000000	0.000000	0.000000	0	0	0
1809	7	2	1	0.000000	28.714286	28.714286	0.000000	0.000000	0	0	0
1810	13	1	1	0.000000	25.692308	23.538462	0.000000	0.000000	0	0	0
1811	18	1	2	0.000000	26.333333	26.055556	0.000000	0.000000	0	0	0
1812	1	5	4	0.000000	206.000000	88.000000	0.000000	0.000000	0	0	0
1813	80	1	0	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1814	12	1	1	0.000000	13.250000	12.333333	0.000000	0.000000	0	0	0
1815	43	1	2	0.000000	14.279070	13.790698	0.000000	0.000000	0	0	0
1816	2	2	2	0.000000	13.500000	13.500000	0.000000	0.000000	0	0	0
1817	27	1	1	0.000000	14.037037	13.703704	0.000000	0.000000	0	0	0
1818	1	2	2	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
1819	9	1	1	0.000000	13.888889	13.888889	0.000000	0.000000	0	0	0
1820	21	1	2	0.000000	26.761905	26.047619	0.000000	0.000000	0	0	0
1821	1	1	2	0.000000	30.000000	29.000000	0.000000	0.000000	0	0	0
1822	1	2	2	0.000000	46.000000	44.000000	0.000000	0.000000	0	0	0
1823	1	2	1	0.000000	45.000000	43.000000	0.000000	0.000000	0	0	0
1824	46	1	1	0.000000	29.108696	28.956522	0.000000	0.000000	0	0	0
1825	5	2	1	0.000000	6.000000	5.000000	0.000000	0.000000	0	0	0
1826	2	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1827	3	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1828	10	1	1	0.000000	3.600000	3.000000	0.000000	0.000000	0	0	0
1829	6	1	1	0.000000	7.000000	7.000000	0.000000	0.000000	0	0	0
1830	4	2	3	0.000000	10.250000	10.250000	0.000000	0.000000	0	0	0
1831	1	2	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
1832	1	1	2	0.000000	29.000000	29.000000	0.000000	0.000000	0	0	0
1833	1	1	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
1834	1	2	2	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
1835	2	1	1	0.000000	11.500000	11.000000	0.000000	0.000000	0	0	0
1836	1	2	2	0.000000	14.000000	13.000000	0.000000	0.000000	0	0	0
1837	2	2	3	0.000000	109.500000	31.000000	0.000000	0.000000	0	0	0
1838	1	1	1	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
1839	3	1	1	0.000000	10.333333	10.333333	0.000000	0.000000	0	0	0
1840	3	1	1	0.000000	19.666667	18.333333	0.000000	0.000000	0	0	0
1841	1	1	2	0.000000	20.000000	18.000000	0.000000	0.000000	0	0	0
1842	1	2	1	0.000000	21.000000	18.000000	0.000000	0.000000	0	0	0
1843	2	1	1	0.000000	21.000000	18.000000	0.000000	0.000000	0	0	0
1844	1	2	4	0.000000	25.000000	20.000000	0.000000	0.000000	0	0	0
1845	1	3	3	0.000000	36.000000	19.000000	0.000000	0.000000	0	0	0
1846	1	2	1	0.000000	22.000000	15.000000	0.000000	0.000000	0	0	0
1847	1	2	2	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
1848	10	1	1	0.000000	20.000000	19.600000	0.000000	0.000000	0	0	0
1849	1	2	2	0.000000	20.000000	19.000000	0.000000	0.000000	0	0	0
1850	1	3	2	0.000000	21.000000	20.000000	0.000000	0.000000	0	0	0
1851	1	2	2	0.000000	21.000000	20.000000	0.000000	0.000000	0	0	0
1852	1	2	2	0.000000	20.000000	19.000000	0.000000	0.000000	0	0	0
1853	1	2	3	0.000000	20.000000	19.000000	0.000000	0.000000	0	0	0
1854	1	1	1	0.000000	18.000000	17.000000	0.000000	0.000000	0	0	0
1855	1	3	3	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
1856	1	2	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
1857	1	1	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
1858	8	2	1	0.000000	19.125000	19.125000	0.000000	0.000000	0	0	0
1859	3	1	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
1860	1	2	2	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
1861	1	1	1	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
1862	1	1	2	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
1863	1	1	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
1864	1	2	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
1865	2	1	1	0.000000	23.500000	23.500000	0.000000	0.000000	0	0	0
1866	1	2	2	0.000000	53.000000	53.000000	0.000000	0.000000	0	0	0
1867	3	3	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
1868	1	1	1	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
1869	4	2	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
1870	1	1	1	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
1871	4	1	1	0.000000	22.500000	22.500000	0.000000	0.000000	0	0	0
1872	11	1	1	0.000000	17.454545	15.636364	0.000000	0.000000	0	0	0
1873	6	1	2	0.000000	18.500000	18.166667	0.000000	0.000000	0	0	0
1874	1	2	1	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
1875	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1876	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1877	9	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1878	1	2	3	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1879	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1880	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1881	1	2	3	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
1882	6	1	1	0.000000	1.166667	1.166667	0.000000	0.000000	0	0	0
1883	3	1	1	0.000000	1.666667	1.666667	0.000000	0.000000	0	0	0
1884	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1885	7	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1886	1	2	3	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1887	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
1888	1	4	3	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
1889	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1890	2	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1891	1	1	3	0.000000	13.000000	10.000000	0.000000	0.000000	0	0	0
1892	1	2	2	0.000000	15.000000	12.000000	0.000000	0.000000	0	0	0
1893	3	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1894	1	2	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
1895	5	1	3	0.000000	29.200000	29.200000	0.000000	0.000000	0	0	0
1896	6	1	2	0.000000	28.666667	28.666667	0.000000	0.000000	0	0	0
1897	7	2	1	0.000000	26.714286	25.714286	0.000000	0.000000	0	0	0
1898	9	2	1	0.000000	20.222222	19.444444	0.000000	0.000000	0	0	0
1899	11	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1900	4	1	1	0.000000	14.500000	13.500000	0.000000	0.000000	0	0	0
1901	7	1	2	0.000000	15.714286	15.714286	0.000000	0.000000	0	0	0
1902	1	2	3	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
1903	7	1	1	0.000000	15.571429	15.571429	0.000000	0.000000	0	0	0
1904	4	1	2	0.000000	15.500000	15.250000	0.000000	0.000000	0	0	0
1905	11	2	2	0.000000	14.636364	13.727273	0.000000	0.000000	0	0	0
1906	10	2	2	0.000000	26.800000	26.800000	0.000000	0.000000	0	0	0
1907	11	1	1	0.000000	24.636364	24.000000	0.000000	0.000000	0	0	0
1908	10	2	2	0.000000	24.400000	23.800000	0.000000	0.000000	0	0	0
1909	2	2	1	0.000000	24.500000	24.500000	0.000000	0.000000	0	0	0
1910	4	2	1	0.000000	20.500000	20.500000	0.000000	0.000000	0	0	0
1911	5	1	1	0.000000	18.200000	18.200000	0.000000	0.000000	0	0	0
1912	2	1	2	0.000000	19.500000	19.500000	0.000000	0.000000	0	0	0
1913	2	2	2	0.000000	21.500000	21.000000	0.000000	0.000000	0	0	0
1914	2	1	1	0.000000	20.000000	19.000000	0.000000	0.000000	0	0	0
1915	2	2	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1916	5	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1917	1	3	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1918	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1919	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1920	1	2	3	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
1921	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1922	1	1	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1923	1	2	2	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
1924	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1925	3	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
1926	3	1	1	0.000000	82.000000	20.000000	0.000000	0.000000	0	0	0
1927	1	2	2	0.000000	146.000000	92.000000	0.000000	0.000000	0	0	0
1928	1	2	2	0.000000	157.000000	103.000000	0.000000	0.000000	0	0	0
1929	1	1	1	0.000000	154.000000	100.000000	0.000000	0.000000	0	0	0
1930	1	2	2	0.000000	154.000000	100.000000	0.000000	0.000000	0	0	0
1931	1	3	2	0.000000	143.000000	82.000000	0.000000	0.000000	0	0	0
1932	1	2	2	0.000000	144.000000	82.000000	0.000000	0.000000	0	0	0
1933	1	2	1	0.000000	131.000000	53.000000	0.000000	0.000000	0	0	0
1934	1	2	2	0.000000	128.000000	52.000000	0.000000	0.000000	0	0	0
1935	1	3	3	0.000000	132.000000	30.000000	0.000000	0.000000	0	0	0
1936	1	3	5	0.000000	167.000000	46.000000	0.000000	0.000000	0	0	0
1937	1	2	2	0.000000	146.000000	40.000000	0.000000	0.000000	0	0	0
1938	7	1	1	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
1939	5	1	2	0.000000	19.600000	19.600000	0.000000	0.000000	0	0	0
1940	1	2	2	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
1941	4	1	1	0.000000	19.750000	19.750000	0.000000	0.000000	0	0	0
1942	1	1	2	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
1943	1	2	2	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
1944	1	1	2	0.000000	31.000000	31.000000	0.000000	0.000000	0	0	0
1945	11	1	1	0.000000	16.636364	16.636364	0.000000	0.000000	0	0	0
1946	1	1	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
1947	85	2	2	0.000000	21.870588	21.317647	0.000000	0.000000	0	0	0
1948	8	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
1949	1	1	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
1950	1	2	3	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
1951	1	2	3	0.000000	6.000000	6.000000	0.000000	0.000000	0	0	0
1952	1	2	3	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
1953	1	1	1	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
1954	1	2	3	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
1955	5	1	1	0.000000	19.400000	19.400000	0.000000	0.000000	0	0	0
1956	23	1	1	0.000000	18.434783	18.434783	0.000000	0.000000	0	0	0
1957	8	1	1	0.000000	19.875000	19.875000	0.000000	0.000000	0	0	0
1958	1	1	2	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
1959	2	2	2	0.000000	31.500000	31.500000	0.000000	0.000000	0	0	0
1960	2	2	2	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
1961	4	2	1	0.000000	26.750000	26.750000	0.000000	0.000000	0	0	0
1962	7	1	1	0.000000	25.857143	25.857143	0.000000	0.000000	0	0	0
1963	1	2	2	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
1964	3	1	1	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
1965	5	3	1	0.000000	193.200000	41.400000	0.000000	0.000000	0	0	0
1966	6	1	1	0.000000	25.666667	25.666667	0.000000	0.000000	0	0	0
1967	1	2	3	0.000000	29.000000	29.000000	0.000000	0.000000	0	0	0
1968	6	1	1	0.000000	28.333333	27.833333	0.000000	0.000000	0	0	0
1969	1	2	3	0.000000	414.000000	44.000000	0.000000	0.000000	0	0	0
1970	1	3	1	0.000000	368.000000	46.000000	0.000000	0.000000	0	0	0
1971	0	5	2	Inf	Inf	Inf	Inf	Inf	0	0	0
1972	1	2	4	0.000000	98.000000	27.000000	0.000000	0.000000	0	0	0
1973	7	1	2	0.000000	55.285714	42.571429	0.000000	0.000000	0	0	0
1974	13	2	1	0.000000	14.076923	13.461538	0.000000	0.000000	0	0	0
1975	13	1	1	0.000000	13.538462	13.538462	0.000000	0.000000	0	0	0
1976	1	2	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
1977	1	2	2	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
1978	14	1	1	0.000000	13.071429	13.071429	0.000000	0.000000	0	0	0
1979	5	2	2	0.000000	13.600000	13.600000	0.000000	0.000000	0	0	0
1980	16	1	1	0.000000	11.375000	11.375000	0.000000	0.000000	0	0	0
1981	3	2	2	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
1982	1	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
1983	1	2	2	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
1984	1	1	2	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
1985	1	2	2	0.000000	12.000000	12.000000	0.000000	0.000000	0	0	0
1986	4	2	1	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
1987	6	1	1	0.000000	10.500000	10.500000	0.000000	0.000000	0	0	0
1988	1	2	2	0.000000	27.000000	27.000000	0.000000	0.000000	0	0	0
1989	4	1	1	0.000000	10.000000	10.000000	0.000000	0.000000	0	0	0
1990	1	1	2	0.000000	11.000000	11.000000	0.000000	0.000000	0	0	0
1991	1	2	3	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
1992	9	2	1	0.000000	25.666667	25.666667	0.000000	0.000000	0	0	0
1993	9	1	2	0.000000	21.888889	19.444444	0.000000	0.000000	0	0	0
1994	7	2	1	0.000000	20.571429	5.142857	0.000000	0.000000	0	0	0
1995	3	1	1	0.000000	15.666667	15.666667	0.000000	0.000000	0	0	0
1996	1	2	3	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
1997	1	2	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
1998	1	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
1999	1	2	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
2000	1	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
2001	1	2	2	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
2002	1	1	1	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
2003	1	2	2	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
2004	1	1	1	0.000000	14.000000	14.000000	0.000000	0.000000	0	0	0
2005	1	2	2	0.000000	28.000000	28.000000	0.000000	0.000000	0	0	0
2006	5	1	1	0.000000	15.200000	15.200000	0.000000	0.000000	0	0	0
2007	1	2	2	0.000000	27.000000	25.000000	0.000000	0.000000	0	0	0
2008	1	1	1	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
2009	1	2	2	0.000000	32.000000	32.000000	0.000000	0.000000	0	0	0
2010	1	1	2	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
2011	3	2	2	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
2012	1	1	1	0.000000	16.000000	16.000000	0.000000	0.000000	0	0	0
2013	1	1	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
2014	1	1	1	0.000000	13.000000	13.000000	0.000000	0.000000	0	0	0
2015	1	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2016	1	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
2017	6	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2018	1	2	3	0.000000	35.000000	18.000000	0.000000	0.000000	0	0	0
2019	1	1	2	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
2020	1	2	3	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
2021	1	3	5	0.000000	23.000000	19.000000	0.000000	0.000000	0	0	0
2022	1	3	6	0.000000	23.000000	18.000000	0.000000	0.000000	0	0	0
2023	1	2	3	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
2024	1	6	4	0.000000	31.000000	20.000000	0.000000	0.000000	0	0	0
2025	1	3	2	0.000000	16.000000	12.000000	0.000000	0.000000	0	0	0
2026	1	3	2	0.000000	33.000000	12.000000	0.000000	0.000000	0	0	0
2027	6	1	1	0.000000	16.333333	14.833333	0.000000	0.000000	0	0	0
2028	4	1	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
2029	4	1	2	0.000000	19.250000	19.250000	0.000000	0.000000	0	0	0
2030	11	1	2	0.000000	19.727273	17.636364	0.000000	0.000000	0	0	0
2031	4	1	1	0.000000	14.750000	14.750000	0.000000	0.000000	0	0	0
2032	1	3	3	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
2033	1	2	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
2034	1	3	1	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
2035	1	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
2036	1	2	3	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
2037	2	1	1	0.000000	3.000000	3.000000	0.000000	0.000000	0	0	0
2038	1	2	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
2039	32	2	2	0.000000	21.531250	20.281250	0.000000	0.000000	0	0	0
2040	10	1	1	0.000000	25.200000	23.600000	0.000000	0.000000	0	0	0
2041	1	2	2	0.000000	27.000000	26.000000	0.000000	0.000000	0	0	0
2042	2	1	1	0.000000	26.000000	25.000000	0.000000	0.000000	0	0	0
2043	2	2	2	0.000000	45.500000	45.000000	0.000000	0.000000	0	0	0
2044	9	1	1	0.000000	24.777778	24.777778	0.000000	0.000000	0	0	0
2045	13	1	2	0.000000	24.307692	24.307692	0.000000	0.000000	0	0	0
2046	1	2	2	0.000000	37.000000	37.000000	0.000000	0.000000	0	0	0
2047	4	1	1	0.000000	24.750000	24.750000	0.000000	0.000000	0	0	0
2048	1	1	1	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
2049	1	3	3	0.000000	32.000000	32.000000	0.000000	0.000000	0	0	0
2050	5	1	1	0.000000	24.400000	24.400000	0.000000	0.000000	0	0	0
2051	1	2	2	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
2052	2	2	2	0.000000	26.000000	26.000000	0.000000	0.000000	0	0	0
2053	1	2	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
2054	1	3	2	0.000000	4.000000	4.000000	0.000000	0.000000	0	0	0
2055	1	2	4	0.000000	8.000000	8.000000	0.000000	0.000000	0	0	0
2056	1	1	1	0.000000	5.000000	5.000000	0.000000	0.000000	0	0	0
2057	1	3	3	0.000000	9.000000	9.000000	0.000000	0.000000	0	0	0
2058	6	1	1	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
2059	8	1	1	0.000000	1.125000	1.125000	0.000000	0.000000	0	0	0
2060	2	2	3	0.000000	5.500000	4.500000	0.000000	0.000000	0	0	0
2061	1	1	1	0.000000	2.000000	1.000000	0.000000	0.000000	0	0	0
2062	1	2	2	0.000000	3.000000	2.000000	0.000000	0.000000	0	0	0
2063	2	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2064	1	2	2	0.000000	4.000000	3.000000	0.000000	0.000000	0	0	0
2065	3	2	2	0.000000	2.000000	2.000000	0.000000	0.000000	0	0	0
2066	13	1	1	0.000000	1.000000	1.000000	0.000000	0.000000	0	0	0
2067	45	1	1	0.000000	9.911111	9.533333	0.000000	0.000000	0	0	0
2068	2	2	2	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
2069	4	1	1	0.000000	9.250000	9.250000	0.000000	0.000000	0	0	0
2070	1	2	3	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
2071	16	1	1	0.000000	11.250000	11.250000	0.000000	0.000000	0	0	0
2072	6	1	1	0.000000	17.666667	17.666667	0.000000	0.000000	0	0	0
2073	13	1	1	0.000000	16.384615	16.384615	0.000000	0.000000	0	0	0
2074	1	2	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
2075	17	3	1	0.000000	20.647059	20.647059	0.000000	0.000000	0	0	0
2076	11	1	1	0.000000	15.454545	15.454545	0.000000	0.000000	0	0	0
2077	1	1	2	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
2078	10	1	2	0.000000	18.500000	18.500000	0.000000	0.000000	0	0	0
2079	2	2	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
2080	1	1	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
2081	2	2	2	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
2082	8	1	1	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
2083	3	2	2	0.000000	17.333333	17.333333	0.000000	0.000000	0	0	0
2084	8	1	1	0.000000	17.000000	16.250000	0.000000	0.000000	0	0	0
2085	1	2	2	0.000000	37.000000	29.000000	0.000000	0.000000	0	0	0
2086	3	1	1	0.000000	18.000000	17.000000	0.000000	0.000000	0	0	0
2087	1	2	2	0.000000	19.000000	18.000000	0.000000	0.000000	0	0	0
2088	1	2	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
2089	1	1	1	0.000000	18.000000	18.000000	0.000000	0.000000	0	0	0
2090	1	1	3	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
2091	8	1	1	0.000000	19.125000	19.125000	0.000000	0.000000	0	0	0
2092	7	1	1	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
2093	1	2	2	0.000000	29.000000	29.000000	0.000000	0.000000	0	0	0
2094	11	1	1	0.000000	20.727273	20.727273	0.000000	0.000000	0	0	0
2095	2	1	2	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
2096	1	2	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
2097	9	2	1	0.000000	22.333333	21.333333	0.000000	0.000000	0	0	0
2098	11	1	1	0.000000	23.727273	23.000000	0.000000	0.000000	0	0	0
2099	7	1	2	0.000000	22.857143	22.142857	0.000000	0.000000	0	0	0
2100	1	3	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
2101	2	1	1	0.000000	21.500000	21.500000	0.000000	0.000000	0	0	0
2102	1	1	2	0.000000	30.000000	30.000000	0.000000	0.000000	0	0	0
2103	1	3	2	0.000000	31.000000	31.000000	0.000000	0.000000	0	0	0
2104	3	1	1	0.000000	15.000000	15.000000	0.000000	0.000000	0	0	0
2105	3	2	1	0.000000	13.666667	13.666667	0.000000	0.000000	0	0	0
2106	4	1	2	0.000000	12.250000	12.250000	0.000000	0.000000	0	0	0
2107	4	1	3	0.000000	18.750000	18.000000	0.000000	0.000000	0	0	0
2108	3	1	3	0.000000	20.000000	19.000000	0.000000	0.000000	0	0	0
2109	4	2	2	0.000000	20.750000	19.750000	0.000000	0.000000	0	0	0
2110	4	2	1	0.000000	22.000000	21.750000	0.000000	0.000000	0	0	0
2111	1	1	1	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
2112	2	2	2	0.000000	24.000000	24.000000	0.000000	0.000000	0	0	0
2113	4	1	1	0.000000	24.500000	24.500000	0.000000	0.000000	0	0	0
2114	4	1	2	0.000000	25.000000	25.000000	0.000000	0.000000	0	0	0
2115	1	2	3	0.000000	47.000000	47.000000	0.000000	0.000000	0	0	0
2116	14	1	1	0.000000	24.357143	24.357143	0.000000	0.000000	0	0	0
2117	19	1	1	0.000000	13.842105	13.842105	0.000000	0.000000	0	0	0
2118	1	2	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
2119	2	1	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
2120	3	2	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
2121	6	1	1	0.000000	22.833333	22.833333	0.000000	0.000000	0	0	0
2122	21	2	2	0.000000	24.380952	24.380952	0.000000	0.000000	0	0	0
2123	2	2	1	0.000000	22.500000	22.500000	0.000000	0.000000	0	0	0
2124	2	1	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
2125	1	1	2	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
2126	1	2	2	0.000000	42.000000	42.000000	0.000000	0.000000	0	0	0
2127	2	2	1	0.000000	40.000000	40.000000	0.000000	0.000000	0	0	0
2128	2	1	1	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
2129	1	2	2	0.000000	21.000000	21.000000	0.000000	0.000000	0	0	0
2130	1	2	3	0.000000	23.000000	23.000000	0.000000	0.000000	0	0	0
2131	1	1	1	0.000000	22.000000	22.000000	0.000000	0.000000	0	0	0
2132	9	2	1	0.000000	30.555556	30.555556	0.000000	0.000000	0	0	0
2133	2	1	1	0.000000	30.500000	30.500000	0.000000	0.000000	0	0	0
2134	28	1	2	0.000000	29.142857	29.142857	0.000000	0.000000	0	0	0
2135	6	1	2	0.000000	29.500000	29.500000	0.000000	0.000000	0	0	0
2136	3	1	2	0.000000	24.000000	23.000000	0.000000	0.000000	0	0	0
2137	1	4	2	0.000000	26.000000	24.000000	0.000000	0.000000	0	0	0
2138	1	2	2	0.000000	25.000000	23.000000	0.000000	0.000000	0	0	0
2139	9	2	1	0.000000	25.333333	21.444444	0.000000	0.000000	0	0	0
2140	3	1	2	0.000000	25.000000	20.000000	0.000000	0.000000	0	0	0
2141	3	1	2	0.000000	26.000000	22.000000	0.000000	0.000000	0	0	0
2142	1	1	2	0.000000	27.000000	9.000000	0.000000	0.000000	0	0	0
2143	3	1	2	0.000000	26.000000	23.333333	0.000000	0.000000	0	0	0
2144	2	2	2	0.000000	26.000000	24.500000	0.000000	0.000000	0	0	0
2145	5	1	1	0.000000	23.000000	21.000000	0.000000	0.000000	0	0	0
2146	13	1	2	0.000000	21.692308	20.153846	0.000000	0.000000	0	0	0
2147	8	1	1	0.000000	17.625000	17.625000	0.000000	0.000000	0	0	0
2148	2	1	2	0.000000	17.000000	17.000000	0.000000	0.000000	0	0	0
2149	1	2	3	0.000000	20.000000	20.000000	0.000000	0.000000	0	0	0
2150	1	2	1	0.000000	19.000000	19.000000	0.000000	0.000000	0	0	0
